Real;Forecast;MAPE
3779;3837.615302;1.551079712
3802;3659.769949;3.740927164
3713;3865.843314;4.116437231
3806;3639.793738;4.366953801
4137;3913.864208;5.393661886
4622;4409.885063;4.589245714
4552;4953.609062;8.822694676
4216;4351.633265;3.217107805
3868;3906.215721;0.987996926
3413;3626.30569;6.249800482
3043;3078.390294;1.163006718
2797;2831.623956;1.237896192
2692;2721.759282;1.105471103
2626;2759.10866;5.068875098
2672;2709.0215;1.385535168
2866;2832.682623;1.162504426
3250;3105.510756;4.445822894
3680;3579.476574;2.731614848
3927;3963.556286;0.930896004
4057;3992.307564;1.594588021
3892;4049.101657;4.036527674
3978;3640.056958;8.495300193
3891;4000.113846;2.804262307
3763;3719.999398;1.142721286
3643;3625.739912;0.473787762
3578;3563.847493;0.39554239
3521;3565.818008;1.272877243
3667;3510.1884;4.276291246
4129;3822.407894;7.425335567
4586;4507.958823;1.701726487
4490;4868.250325;8.424283409
4139;4266.272653;3.074961426
3748;3819.991492;1.920797535
3405;3462.272824;1.682021259
2995;3165.792475;5.702586826
2742;2719.191994;0.831801836
2650;2679.079549;1.097341482
2662;2731.29275;2.603033445
2828;2806.333774;0.766132448
3312;3060.337361;7.598509619
3885;3755.731567;3.32737279
4115;4289.065736;4.230030043
4101;4136.513282;0.865966398
4118;3962.450811;3.777299398
3984;4047.90337;1.60400025
4233;3768.005432;10.98498861
3963;4387.6207;10.7146278
4005;3619.030565;9.637189393
3938;4089.052952;3.835778371
3911;3875.966227;0.895775315
3840;3907.906236;1.768391565
3967;3800.135499;4.206314625
4345;4094.883009;5.756432464
4739;4650.754719;1.862107628
4545;4965.746566;9.257350195
4168;4257.507424;2.147490976
3884;3861.318576;0.583970752
3492;3713.682033;6.348282725
3045;3202.989761;5.188497893
2846;2764.151906;2.875899294
2786;2849.53818;2.280623825
2693;2886.844545;7.198089315
2929;2738.854162;6.491834703
3350;3248.036827;3.043676806
3853;3727.924132;3.246194341
4116;4212.474812;2.343897288
4079;4186.011959;2.623485136
4118;3919.862072;4.81150869
4162;4079.389746;1.984869152
4048;4097.390487;1.220120723
3985;3854.550345;3.273517073
3930;3907.406193;0.574906025
3906;3888.865716;0.438665737
3928;3908.144515;0.505485858
3924;3961.079647;0.944945123
4117;3928.778722;4.571806602
4549;4294.750579;5.589127733
4784;4867.855211;1.752826318
4631;4855.468499;4.847084834
4272;4403.652768;3.081759552
3920;3964.307601;1.13029594
3545;3667.877026;3.466206667
3046;3286.077872;7.881742349
2962;2724.84175;8.006693119
2801;3085.864901;10.1701143
2830;2792.032941;1.341592199
2950;3001.743325;1.754011029
3457;3140.922989;9.14310128
3981;3930.546777;1.267350485
4232;4337.73395;2.498439264
4294;4276.317788;0.411788812
4295;4230.217623;1.50832078
4273;4194.379434;1.839938366
4210;4154.097958;1.327839475
4126;4069.687285;1.364825857
4047;4015.547344;0.777184478
3989;3987.960753;0.026052817
4014;3968.135834;1.142605021
4010;4065.477554;1.383480159
4111;4018.997202;2.237966394
4429;4214.257117;4.848563631
4863;4684.173235;3.677293141
4820;5148.236838;6.809892906
4543;4644.153416;2.22657751
4216;4272.732646;1.345650994
3711;3971.371625;7.016211935
3280;3327.265996;1.44103646
3044;3028.584507;0.506422244
2976;3000.841924;0.834742079
2994;3070.093399;2.541529695
3126;3139.057127;0.417694391
3630;3341.034286;7.960487991
4191;4107.227259;1.99887236
4337;4580.974553;5.625422028
4342;4288.279878;1.237220681
4330;4251.114544;1.821835017
4315;4236.159748;1.827120567
4192;4215.027945;0.549330752
4111;4005.70566;2.5612829
4014;4028.25201;0.355057549
3961;3943.717505;0.436316459
3953;3955.996364;0.07579974
3970;3980.716688;0.269941751
4045;4010.035127;0.864397365
4468;4127.706479;7.616238156
4982;4819.725758;3.25721079
4932;5310.799026;7.68043443
4628;4723.467246;2.06281862
4243;4330.465169;2.061399216
3744;3946.810967;5.416959588
3342;3369.459299;0.821642694
3052;3105.770422;1.761809376
2933;2946.416152;0.457420796
2971;3001.99859;1.043372261
3085;3152.730328;2.195472543
3638;3286.937643;9.649872365
4120;4164.602231;1.082578426
4332;4420.262383;2.037451124
4291;4364.064061;1.70272805
4288;4141.203358;3.423429142
4298;4211.308213;2.017026214
4195;4219.564829;0.585574002
4160;4019.139682;3.386065339
4069;4112.815753;1.076818714
3941;3988.865728;1.214557927
3942;3861.870649;2.032708039
3979;3991.531422;0.314938972
4084;4030.623121;1.306975486
4419;4184.610481;5.304130316
4921;4689.667719;4.70092016
4795;5263.724209;9.775270261
4480;4533.496588;1.194120266
4108;4194.398021;2.10316508
3702;3833.12862;3.542102103
3292;3411.84654;3.640538883
3041;3037.002167;0.131464413
2898;2978.308257;2.771161372
2881;2937.808313;1.97182619
2939;3015.332609;2.597230654
3245;3100.571921;4.450788272
3655;3575.259779;2.181674996
3962;3979.251663;0.435428152
4110;4113.706909;0.090192427
4108;4117.757491;0.237524133
4126;4003.938891;2.958340004
4051;4061.822186;0.267148505
4041;3902.023296;3.439166141
3927;3991.253234;1.636191345
3835;3800.365643;0.903112311
3777;3782.349115;0.141623379
3827;3759.453577;1.764996694
3996;3900.079173;2.400421091
4337;4145.629777;4.412502265
4682;4591.429107;1.934448802
4544;4890.487643;7.625168209
4233;4312.660479;1.88189178
3952;3962.270407;0.259878713
3593;3746.120074;4.261621863
3228;3325.894492;3.032667029
2969;3005.422632;1.226764303
2825;2885.828103;2.153207175
2771;2856.661501;3.091356943
2808;2862.815551;1.952120776
2946;2949.348554;0.11366443
3286;3130.011171;4.747073321
3674;3594.825014;2.155007786
3987;3939.302767;1.196318867
4227;4139.520308;2.069545581
4345;4302.952133;0.967729968
4219;4309.172839;2.137303609
4249;3991.643109;6.056881396
4127;4217.312373;2.188329842
4076;3946.670149;3.172960024
4087;4023.965646;1.542313525
4108;4100.612835;0.179823873
4296;4130.194983;3.859520875
4535;4465.659431;1.529009244
4825;4692.329438;2.749648956
4708;5006.303277;6.336093397
4462;4508.956066;1.05235469
4164;4243.613316;1.911943238
3882;3943.391004;1.581427191
3458;3689.693937;6.70022954
3109;3172.784359;2.051603695
3030;2960.754466;2.285331139
3090;3144.945408;1.778168542
3268;3259.671696;0.254844065
3769;3491.679779;7.357925728
4444;4223.559476;4.960407822
4805;4931.843509;2.639823286
4969;4909.963895;1.188088254
5004;4945.546487;1.168135744
5041;4885.600463;3.082712491
4952;4936.394541;0.315134466
4886;4749.500045;2.793695353
4822;4767.00165;1.140571329
4779;4752.576096;0.552917002
4782;4753.276036;0.600668418
4825;4805.050005;0.413471408
5003;4874.085487;2.576744218
5219;5158.038984;1.168059325
5384;5361.28369;0.42192255
5260;5463.299615;3.865011694
4921;5089.559943;3.425318899
4630;4635.025625;0.108544827
4193;4439.435274;5.877302028
3767;3885.437699;3.144085444
3527;3535.868635;0.251449821
3471;3493.882951;0.659261056
3362;3582.870154;6.569606003
3558;3396.138433;4.549228989
4050;3852.522704;4.875982611
4656;4502.516127;3.296474927
4872;5088.24955;4.43861966
4816;4876.271033;1.251474946
4800;4648.06362;3.165341249
4811;4716.317698;1.968037877
4691;4726.615842;0.759237739
4629;4495.890348;2.875559553
4530;4556.52227;0.585480581
4431;4451.685792;0.466842518
4423;4381.893926;0.929370869
4392;4460.984483;1.570684939
4485;4391.201604;2.091380063
4893;4595.986546;6.070170742
5432;5230.380269;3.711703434
5383;5790.599751;7.571981262
5091;5175.085176;1.65164361
4784;4804.861264;0.436063205
4315;4551.490691;5.480664905
3823;3942.395374;3.123080667
3509;3498.295395;0.305061411
3358;3408.438986;1.502054376
3391;3402.538816;0.340277683
3525;3574.061709;1.391821543
4063;3747.195311;7.772697245
4615;4580.217367;0.753686524
4749;5003.02917;5.34910866
4662;4700.761994;0.831445609
4580;4493.053876;1.898386984
4556;4449.258067;2.342887032
4418;4470.86631;1.196611818
4345;4229.230911;2.664420921
4295;4285.330632;0.225130794
4209;4286.797523;1.848361214
4211;4170.250409;0.967693932
4245;4259.758661;0.347671639
4438;4298.14074;3.151402879
4803;4613.851833;3.93812548
5279;5073.455528;3.893625158
5207;5582.696607;7.215221958
4940;4988.927287;0.990430918
4621;4674.663691;1.161300398
4209;4366.971008;3.753171963
3685;3887.592189;5.497752765
3379;3326.179829;1.563189446
3296;3295.668992;0.010042712
3241;3408.025652;5.153522127
3390;3329.630001;1.780825938
3897;3637.257367;6.665194588
4392;4383.504678;0.193427176
4635;4739.569096;2.25607543
4652;4696.12187;0.94844948
4630;4545.330884;1.8287066
4678;4525.975662;3.249772086
4578;4630.65561;1.150188082
4461;4392.252326;1.541082134
4325;4336.177561;0.258440728
4271;4221.302523;1.163602845
4249;4272.402285;0.550771594
4282;4261.003964;0.490332452
4471;4336.674064;3.004382364
4830;4649.6236;3.734501028
5210;5103.951014;2.035489181
5140;5440.18624;5.840199214
4821;4949.5998;2.667492219
4486;4519.602135;0.749044481
4074;4237.505632;4.013393033
3596;3766.915831;4.75294303
3316;3286.759645;0.881795986
3149;3253.337405;3.313350438
3124;3175.0378;1.633732399
3116;3260.807771;4.647232707
3363;3230.457311;3.941203963
3749;3670.25469;2.100435058
4180;4080.388549;2.383049066
4484;4468.545214;0.344665166
4639;4613.434758;0.551093803
4692;4635.485344;1.204489687
4640;4612.720666;0.587916685
4543;4481.920539;1.344474152
4434;4386.773744;1.065093735
4366;4307.85002;1.33188227
4350;4312.004495;0.87345988
4281;4356.196223;1.75651071
4446;4240.79728;4.61544579
4667;4626.155055;0.875186299
4858;4831.258161;0.550470124
4758;4970.459218;4.465305119
4528;4611.751445;1.849634384
4258;4335.01609;1.808738619
3883;4068.794043;4.784806662
3538;3614.258243;2.155405402
3249;3348.757493;3.070406067
3052;3138.526005;2.835059136
3045;3039.410044;0.183578209
2862;3187.68695;11.37969778
3298;2809.189881;14.82141052
3772;3797.057296;0.66429736
4197;4120.19208;1.830067203
4405;4457.068659;1.182035386
4491;4442.499653;1.079945369
4489;4448.380046;0.904877557
4470;4376.699546;2.087258482
4371;4344.610536;0.60373973
4286;4206.311579;1.859272538
4231;4193.570103;0.884658395
4183;4195.80403;0.306096818
4188;4158.007971;0.716142041
4230;4221.37922;0.203800951
4546;4283.556475;5.773064775
5104;4818.581447;5.592056295
5032;5501.734112;9.334938635
4781;4804.102575;0.483216375
4452;4543.110024;2.046496504
4004;4197.587702;4.8348577
3517;3661.29687;4.102839647
3173;3196.718759;0.74751842
2960;3035.270939;2.542937132
2893;2959.287306;2.29129988
2863;3007.471352;5.046152718
3041;2977.728147;2.080626547
3416;3308.035959;3.160539838
3804;3768.540475;0.932164156
3976;4074.992009;2.489738651
4025;4004.400028;0.511800559
3969;3979.98293;0.276717809
3811;3843.368557;0.849345501
3625;3613.254791;0.324005779
3490;3447.308736;1.223245375
3410;3397.27075;0.373291795
3434;3387.524168;1.353402221
3538;3504.914216;0.935155006
3735;3658.087867;2.059227132
3927;3908.144691;0.480145391
4221;4060.327367;3.806506355
4177;4417.839192;5.765841314
3991;4035.151797;1.106284054
3753;3797.337358;1.181384448
3571;3558.176166;0.359110435
3227;3447.678697;6.838509362
2991;2973.492934;0.585324825
2821;2904.613611;2.963970626
2771;2797.084735;0.941347331
2771;2845.219419;2.67843448
2899;2861.469673;1.294595617
3287;3076.032518;6.418237977
3712;3637.223829;2.014444267
3950;3997.499685;1.202523674
4121;4019.049225;2.473932899
4217;4158.004272;1.398997577
4136;4181.613513;1.102841233
4086;3953.717796;3.237449921
4003;3978.624509;0.608930587
3905;3889.207123;0.404427077
3904;3817.510214;2.215414597
3962;3925.256092;0.927408081
4147;4023.358059;2.981479155
4374;4306.441235;1.544553381
4595;4527.230145;1.474860819
4487;4722.652746;5.25189984
4285;4316.693351;0.739634792
4154;4104.149531;1.200059437
3850;4062.473048;5.518780477
3470;3598.173322;3.693755678
3164;3221.883006;1.829424956
2918;3033.986113;3.974849641
2878;2854.202081;0.826890877
2925;2992.234632;2.298619887
3167;3065.138649;3.216335682
3596;3445.755877;4.178090185
3997;3962.658911;0.859171608
4311;4253.999667;1.322206758
4496;4456.679741;0.87456093
4572;4512.409657;1.303375841
4531;4499.144803;0.703050024
4460;4372.937969;1.952063471
4311;4318.08702;0.164393881
4253;4133.530325;2.809068299
4249;4211.776791;0.87604634
4276;4259.179997;0.393358346
4452;4313.048707;3.121098217
4730;4614.427619;2.443390715
4972;4933.782666;0.768651129
4953;5107.735092;3.124068075
4634;4848.478055;4.628356815
4401;4330.035634;1.612460038
4069;4240.937061;4.225536017
3563;3816.761579;7.122132449
3250;3215.923838;1.048497294
3089;3164.113948;2.431659032
3247;3116.475486;4.019849533
3722;3527.852861;5.21620471
4345;4177.324091;3.859054293
4697;4831.71451;2.868096879
4803;4855.24782;1.087816369
4857;4758.032398;2.037628206
4927;4792.759352;2.724591995
4783;4857.860231;1.565131309
4670;4530.683586;2.983220848
4529;4532.782442;0.083516051
4425;4400.572902;0.55202482
4459;4374.451527;1.896130813
4505;4531.904472;0.597213578
4691;4560.685308;2.777972545
4934;4866.116864;1.375823582
5225;5112.517838;2.152768657
5162;5410.349889;4.811117577
4843;5007.831417;3.403498188
4646;4544.788687;2.178461327
4170;4516.291431;8.304350869
3723;3787.735955;1.738811587
3358;3462.734811;3.118963991
3199;3208.63409;0.30115941
3328;3245.899368;2.466966101
3769;3592.588299;4.680597013
4376;4209.0756;3.814542957
4626;4867.99931;5.231286422
4712;4705.099979;0.146435087
4737;4686.876108;1.058135773
4723;4664.385749;1.241038564
4584;4602.798716;0.41009415
4476;4373.396638;2.292300318
4287;4357.452323;1.643394518
4225;4131.735817;2.207436288
4253;4231.798672;0.498502897
4219;4319.255191;2.376278524
4360;4214.671264;3.333227889
4651;4520.256216;2.811089749
5152;4886.044858;5.162172784
5138;5507.734449;7.196077251
4892;4969.499383;1.584206514
4561;4636.571439;1.65690505
4117;4299.951787;4.443813135
3629;3774.141068;3.999478307
3289;3306.931529;0.54519698
3108;3153.71195;1.470783473
3174;3129.921393;1.388739971
3686;3394.354572;7.912247087
4194;4213.886191;0.474158115
4371;4573.613953;4.635414172
4331;4417.225517;1.990891636
4264;4226.480546;0.879912147
4298;4156.012808;3.303564273
4274;4258.160947;0.370590843
4162;4165.024894;0.072678852
4001;4030.887881;0.74701028
3895;3884.260585;0.275723107
3853;3863.894017;0.282741154
3758;3861.739812;2.760505902
3833;3711.365777;3.173342623
4066;3950.255112;2.846652438
4527;4275.495619;5.555652319
4514;4877.051387;8.042786595
4314;4375.942088;1.435838849
4148;4115.777719;0.776814883
3885;4021.28818;3.508061253
3445;3661.265949;6.2776763
3118;3113.365817;0.148626769
2966;2970.648678;0.156732237
2940;2981.770525;1.420766147
3191;3040.069423;4.729883315
3628;3494.3208;3.684652691
3959;4015.964822;1.438868952
4127;4167.558349;0.982756208
4200;4174.674639;0.602984784
4198;4176.174616;0.519899562
4168;4103.967428;1.536290119
4124;4057.484949;1.612877088
3973;4026.130536;1.337290098
3888;3814.441361;1.891940315
3841;3846.516828;0.143629981
3830;3827.783261;0.057878315
3937;3848.867238;2.238576644
4162;4052.821154;2.623230316
4660;4344.372943;6.773112807
4617;5034.768451;9.048482795
4392;4435.30564;0.986011828
4055;4171.521743;2.873532508
3777;3790.341099;0.353219469
3358;3582.561322;6.687353239
3022;3057.173393;1.163911099
2853;2866.060844;0.457793324
2805;2873.429621;2.439558676
2773;2906.325097;4.807973215
2926;2861.036037;2.220231128
3267;3153.115045;3.48591844
3587;3586.588698;0.011466462
3803;3804.182325;0.031089262
3986;3898.387436;2.198007122
4025;4047.015829;0.546977117
3968;3946.534955;0.540953761
3884;3830.161024;1.386173422
3726;3756.533837;0.819480319
3639;3561.018886;2.142927016
3589;3586.963611;0.056739733
3584;3573.230417;0.300490588
3733;3613.559495;3.199584906
4005;3888.220133;2.915851855
4550;4218.644269;7.282543529
4681;4950.825558;5.764271686
4412;4628.060019;4.897099243
4064;4098.390549;0.846224143
3688;3783.868861;2.599481058
3214;3397.388502;5.705927245
2919;2874.62734;1.520132229
2809;2811.993876;0.106581546
2836;2878.499848;1.498584218
2945;2995.057107;1.699731978
3461;3139.104712;9.300643983
3983;3956.710075;0.660053357
4188;4346.181898;3.777027164
4247;4206.228801;0.95999997
4214;4192.682852;0.505864924
4264;4086.372013;4.165759536
4196;4214.731101;0.44640373
4104;4035.020995;1.680774974
4001;3989.606787;0.284759142
3935;3927.465062;0.191485094
3877;3911.609218;0.892680377
3862;3856.993417;0.129637059
3950;3881.633651;1.730793637
4194;4052.675468;3.369683645
4801;4396.90479;8.416896693
4852;5260.37509;8.416634162
4553;4718.734764;3.640122195
4197;4239.960855;1.023608641
3724;3927.584792;5.466831139
3278;3360.708736;2.523146313
2990;2993.435637;0.114904264
2882;2883.818805;0.063109128
2903;2952.40329;1.70180123
3009;3065.621905;1.881751576
3494;3207.959716;8.186613737
3964;3968.494634;0.113386322
4157;4277.45336;2.897603074
4201;4181.210177;0.471074104
4212;4141.771848;1.667335031
4210;4131.354829;1.868056316
4132;4113.530164;0.446995066
4093;3983.007745;2.687326054
4030;4032.672672;0.066319404
4036;3976.358117;1.477747354
4123;4061.327287;1.495821312
4212;4205.301701;0.159028949
4403;4273.851661;2.933189616
4606;4548.182933;1.255255473
4907;4725.226947;3.704362203
4783;5090.130541;6.421295024
4514;4562.167082;1.06705986
4196;4268.976386;1.739189373
